1609489736 0 2 0 0 0 0 0 0 0 0 0 0 0
1609752363 0 5 1 0 0 0 0 0 0 0 0 0 0
1609753437 0 6 1 0 0 0 0 0 0 0 0 0 0
1609809109 0 7 1 0 0 0 0 0 0 0 0 0 0
1609812709 0 8 1 0 0 0 0 0 0 0 0 0 0
1609816565 0 8 1 1 0 0 0 0 0 0 0 0 0
1609816572 0 8 1 2 0 0 0 0 0 0 0 0 0
1609818326 0 9 1 2 0 0 0 0 0 0 0 0 0
1609836316 0 10 1 2 0 0 0 0 0 0 0 0 0
1609901088 0 11 1 2 0 0 0 0 0 0 0 0 0
1609989595 0 12 1 2 0 0 0 0 0 0 0 0 0
1609990834 0 13 1 2 0 0 0 0 0 0 0 0 0
1609990851 0 14 1 2 0 0 0 0 0 0 0 0 0
1609990863 0 15 1 2 0 0 0 0 0 0 0 0 0
1609991283 0 16 1 2 0 0 0 0 0 0 0 0 0
1609991564 0 17 1 2 0 0 0 0 0 0 0 0 0
1609992094 0 18 1 2 0 0 0 0 0 0 0 0 0
1609992318 0 19 1 2 0 0 0 0 0 0 0 0 0
1610003382 0 20 1 2 0 0 0 0 0 0 0 0 0
1610003396 0 21 1 2 0 0 0 0 0 0 0 0 0
1610006926 0 22 1 2 0 0 0 0 0 0 0 0 0
1610008016 0 23 1 2 0 0 0 0 0 0 0 0 0
1610009265 0 24 1 2 0 0 0 0 0 0 0 0 0
1610009406 0 25 1 2 0 0 0 0 0 0 0 0 0
1610010993 0 26 1 2 0 0 0 0 0 0 0 0 0
1610011591 0 27 1 2 0 0 0 0 0 0 0 0 0
1610013531 0 28 1 2 0 0 0 0 0 0 0 0 0
1610014192 0 29 1 2 0 0 0 0 0 0 0 0 0
1610014695 0 30 1 2 0 0 0 0 0 0 0 0 0
1610015313 0 31 1 2 0 0 0 0 0 0 0 0 0
1610015685 0 32 1 2 0 0 0 0 0 0 0 0 0
1610016808 0 33 1 2 0 0 0 0 0 0 0 0 0
1610072346 0 34 1 2 0 0 0 0 0 0 0 0 0
1610072977 0 35 1 2 0 0 0 0 0 0 0 0 0
1610074307 0 36 1 2 0 0 0 0 0 0 0 0 0
1610076352 0 37 1 2 0 0 0 0 0 0 0 0 0
1610076364 0 38 1 2 0 0 0 0 0 0 0 0 0
1610076414 0 39 1 2 0 0 0 0 0 0 0 0 0
1610076627 0 40 1 2 0 0 0 0 0 0 0 0 0
1610081884 0 41 1 2 0 0 0 0 0 0 0 0 0
1610081896 0 42 1 2 0 0 0 0 0 0 0 0 0
1610081941 0 43 1 2 0 0 0 0 0 0 0 0 0
1610081967 0 44 1 2 0 0 0 0 0 0 0 0 0
1610088343 0 45 1 2 0 0 0 0 0 0 0 0 0
1610088353 0 46 1 2 0 0 0 0 0 0 0 0 0
1610096452 0 47 1 2 0 0 0 0 0 0 0 0 0
1610331726 0 48 1 2 0 0 0 0 0 0 0 0 0
1610333987 0 49 1 2 0 0 0 0 0 0 0 0 0
1610333998 0 51 1 2 0 0 0 0 0 0 0 0 0
1610337532 0 52 1 2 0 0 0 0 0 0 0 0 0
1610348454 0 53 1 2 0 0 0 0 0 0 0 0 0
1610355818 0 54 4 2 0 0 0 0 0 0 0 0 0
1610355858 0 54 5 2 0 0 0 0 0 0 0 0 0
1610357400 0 54 6 2 0 0 0 0 0 0 0 0 0
1610358311 0 54 7 2 0 0 0 0 0 0 0 0 0
1610415152 0 55 9 3 0 0 0 0 0 0 0 0 0
1610432548 0 56 9 3 0 0 0 0 0 0 0 0 0
1610432947 0 57 9 3 0 0 0 0 0 0 0 0 0
1610433294 0 58 9 3 0 0 0 0 0 0 0 0 0
1610434051 0 59 9 3 0 0 0 0 0 0 0 0 0
1610435456 0 60 9 3 0 0 0 0 0 0 0 0 0
1610435521 0 61 9 3 0 0 0 0 0 0 0 0 0
1610438240 0 63 9 3 0 0 0 0 0 0 0 0 0
1610439746 0 64 9 3 0 0 0 0 0 0 0 0 0
1610441221 0 65 9 3 0 0 0 0 0 0 0 0 0
1610442758 0 66 9 3 0 0 0 0 0 0 0 0 0
1610442769 0 67 9 3 0 0 0 0 0 0 0 0 0
1610446008 0 68 14 3 0 0 0 0 0 0 0 0 0
1610446644 0 68 15 3 0 0 0 0 0 0 0 0 0
1610510465 0 68 16 3 0 0 0 0 0 0 0 0 0
1610513116 0 68 17 3 0 0 0 0 0 0 0 0 0
1610530217 0 69 17 3 0 0 0 0 0 0 0 0 0
1610540457 0 70 18 3 0 0 0 0 0 0 0 0 0
1610546028 0 71 18 3 0 0 0 0 0 0 0 0 0
1610546186 0 72 18 3 0 0 0 0 0 0 0 0 0
1610546750 0 73 18 3 0 0 0 0 0 0 0 0 0
1610588602 0 74 18 3 0 0 0 0 0 0 0 0 0
1610589273 0 75 18 3 0 0 0 0 0 0 0 0 0
1610590223 0 76 18 3 0 0 0 0 0 0 0 0 0
1610610967 0 76 18 3 0 0 1 0 0 0 0 0 0
1610614247 0 76 18 3 0 0 2 0 0 0 0 0 0
1610676988 0 84 18 3 0 0 2 0 0 0 0 0 0
1610939393 0 85 18 3 0 0 2 0 0 0 0 0 0
1610951348 0 86 18 3 0 0 2 0 0 0 0 0 0
1610952088 0 87 18 3 0 0 2 0 0 0 0 0 0
1610952495 0 88 18 3 0 0 2 0 0 0 0 0 0
1610954926 0 89 18 3 0 0 2 0 0 0 0 0 0
1610956406 0 90 18 3 0 0 2 0 0 0 0 0 0
1610960327 0 91 18 3 0 0 2 0 0 0 0 0 0
1610961646 0 92 18 3 0 0 2 0 0 0 0 0 0
1610963204 0 93 18 3 0 0 2 0 0 0 0 0 0
1610963375 0 94 18 3 0 0 2 0 0 0 0 0 0
1610965692 0 95 18 3 0 0 2 0 0 0 0 0 0
1610967765 0 96 18 3 0 0 2 0 0 0 0 0 0
1610967776 0 97 18 3 0 0 2 0 0 0 0 0 0
1610967952 0 98 18 3 0 0 2 0 0 0 0 0 0
1610968181 0 99 18 3 0 0 2 0 0 0 0 0 0
1610970412 0 100 18 3 0 0 2 0 0 0 0 0 0
1611021622 0 101 18 3 0 0 2 0 0 0 0 0 0
