1609729992 1 0 0 0 0 0 0 0 0 0 0
1609836006 1 0 1 0 0 0 0 0 0 0 0
1609843094 2 0 1 0 0 0 0 0 0 0 0
1609850462 3 0 1 0 0 0 0 0 0 0 0
1609850482 4 0 1 0 0 0 0 0 0 0 0
1609850619 5 0 1 0 0 0 0 0 0 0 0
1609850633 6 0 1 0 0 0 0 0 0 0 0
1609850651 7 0 1 0 0 0 0 0 0 0 0
1609850788 8 0 1 0 0 0 0 0 0 0 0
1609850856 9 0 1 0 0 0 0 0 0 0 0
1609899680 10 0 1 0 0 0 0 0 0 0 0
1609899690 11 0 1 0 0 0 0 0 0 0 0
1609899709 12 0 1 0 0 0 0 0 0 0 0
1609899723 13 0 1 0 0 0 0 0 0 0 0
1609902748 14 0 1 0 0 0 0 0 0 0 0
1609902828 15 0 1 0 0 0 0 0 0 0 0
1609902843 16 0 1 0 0 0 0 0 0 0 0
1609917306 17 1 1 0 0 0 0 0 0 0 0
1609987756 17 2 1 0 0 0 0 0 0 0 0
1609987786 17 3 1 0 0 0 0 0 0 0 0
1609989710 17 4 1 0 0 0 0 0 0 0 0
1610008839 18 4 1 0 0 0 0 0 0 0 0
1610075579 19 4 1 0 0 0 0 0 0 0 0
1610076345 20 4 1 0 0 0 0 0 0 0 0
1610090167 20 5 1 0 0 0 0 0 0 0 0
1610090429 20 6 1 0 0 0 0 0 0 0 0
1610091170 20 7 1 0 0 0 0 0 0 0 0
1610095461 20 8 1 0 0 0 0 0 0 0 0
1610330098 20 9 1 0 0 0 0 0 0 0 0
1610361234 21 9 1 0 0 0 0 0 0 0 0
1610425533 21 10 1 0 0 0 0 0 0 0 0
1610427235 22 10 1 0 0 0 0 0 0 0 0
1610500791 23 10 1 0 0 0 0 0 0 0 0
1610509076 23 11 1 0 0 0 0 0 0 0 0
1610509141 23 12 1 0 0 0 0 0 0 0 0
1610509544 23 13 1 0 0 0 0 0 0 0 0
1610531375 23 14 1 0 0 0 0 0 0 0 0
1610537570 24 14 1 0 0 0 0 0 0 0 0
1610537585 25 14 1 0 0 0 0 0 0 0 0
1610594711 26 14 1 0 0 0 0 0 0 0 0
1610609505 27 14 1 0 0 0 0 0 0 0 0
1610611521 28 14 1 0 0 0 0 0 0 0 0
1610615250 29 14 1 0 0 0 0 0 0 0 0
1610615290 30 14 1 0 0 0 0 0 0 0 0
1610623881 31 14 1 0 0 0 0 0 0 0 0
1611052876 32 14 1 0 0 0 0 0 0 0 0
1611052894 33 14 1 0 0 0 0 0 0 0 0
1611052915 34 14 1 0 0 0 0 0 0 0 0
1611122237 34 14 1 0 1 0 0 0 0 0 0
1611131301 35 14 1 0 1 0 0 0 0 0 0
1611189881 36 14 1 0 1 0 0 0 0 0 0
1611211683 37 14 1 0 1 0 0 0 0 0 0
1611211998 37 15 1 0 1 0 0 0 0 0 0
1611232916 37 16 1 0 1 0 0 0 0 0 0
1611304517 38 16 1 0 1 0 0 0 0 0 0
1611304543 39 16 1 0 1 0 0 0 0 0 0
1611304570 40 16 1 0 1 0 0 0 0 0 0
1611541177 41 16 1 0 1 0 0 0 0 0 0
1611571931 42 16 1 0 1 0 0 0 0 0 0
1611571951 43 16 1 0 1 0 0 0 0 0 0
1611654743 43 17 1 0 1 0 0 0 0 0 0
1611654798 43 18 1 0 1 0 0 0 0 0 0
1611654811 43 19 1 0 1 0 0 0 0 0 0
1611657938 44 19 1 0 1 0 0 0 0 0 0
1611680656 44 19 2 0 1 0 0 0 0 0 0
1611680778 44 19 3 0 1 0 0 0 0 0 0
1611680801 44 19 4 0 1 0 0 0 0 0 0
1611680852 44 19 5 0 1 0 0 0 0 0 0
1611680861 44 19 6 0 1 0 0 0 0 0 0
1611729937 45 19 7 0 1 0 0 0 0 0 0
1611797941 45 20 7 0 1 0 0 0 0 0 0
1611799395 45 21 7 0 1 0 0 0 0 0 0
1611799407 45 22 7 0 1 0 0 0 0 0 0
1611800555 46 22 7 0 1 0 0 0 0 0 0
1611811061 47 22 7 0 1 0 0 0 0 0 0
1611829035 47 22 8 0 1 0 0 0 0 0 0
1611829079 47 22 9 0 1 0 0 0 0 0 0
1611844956 47 22 9 0 1 0 0 1 0 0 0
1611911184 48 22 9 0 1 0 0 1 0 0 0
1611911196 49 22 9 0 1 0 0 1 0 0 0
1612341098 50 22 9 0 1 0 0 1 0 0 0
1612349617 50 23 9 0 1 0 0 1 0 0 0
1612410440 51 23 9 0 1 0 0 1 0 0 0
1612442934 51 23 10 0 1 0 0 1 0 0 0
1612442975 51 23 11 0 1 0 0 1 0 0 0
1612442986 51 23 12 0 1 0 0 1 0 0 0
1612444130 51 23 12 0 1 0 0 2 0 0 0
