1611208473 24125 1901 3 0 0 0 0 0 0 0 0 0
1611208495 24177 1901 3 0 0 0 0 0 0 0 0 0
1611211985 24288 1901 3 0 0 0 0 0 0 0 0 0
1611213580 24295 1901 3 0 0 0 0 0 0 0 0 0
1611232821 24339 1901 3 0 0 0 0 0 0 0 0 0
1611232861 24668 1901 3 0 0 0 0 0 0 0 0 0
1611286433 24676 1901 3 0 0 0 0 0 0 0 0 0
1611288144 24677 1901 3 0 0 0 0 0 0 0 0 0
1611289055 24679 1901 3 0 0 0 0 0 0 0 0 0
1611302137 24680 1901 3 0 0 0 0 0 0 0 0 0
1611304725 24680 1902 3 0 0 0 0 0 0 0 0 0
1611305591 24680 1902 3 0 0 0 0 0 0 0 0 0
1611306670 24680 1902 3 0 0 0 0 0 0 0 0 0
1611546186 24688 1902 3 0 0 0 0 0 0 0 0 0
1611567240 24696 1902 3 0 0 0 0 0 0 0 0 0
1611567519 24696 1902 3 0 0 0 0 0 0 0 0 0
1611654907 24723 1902 3 0 0 0 0 0 0 0 0 0
1611654960 24731 1902 3 0 0 0 0 0 0 0 0 0
1611654977 25094 1902 3 0 0 0 0 0 0 0 0 0
1611655956 25094 1902 3 0 0 0 0 0 0 0 0 0
1611658324 25094 2782 3 0 0 0 0 0 0 0 0 0
1611658415 25094 2798 3 0 0 0 0 0 0 0 0 0
1611665190 25094 2799 3 0 0 0 0 0 0 0 0 0
1611665383 25094 2819 3 0 0 0 0 0 0 0 0 0
1611712417 25094 2828 349 0 0 0 0 0 0 0 0 0
1611729875 25094 2828 388 0 0 0 0 0 0 0 0 0
1611731757 25094 2828 397 0 0 0 0 0 0 0 0 0
1611732207 25094 2828 398 0 0 0 0 0 0 0 0 0
1611733585 25094 2828 399 0 0 0 0 0 0 0 0 0
1611733870 25094 2856 399 0 0 0 0 0 0 0 0 0
1611736587 25094 2857 399 0 0 0 0 0 0 0 0 0
1611736689 25094 2918 399 0 0 0 0 0 0 0 0 0
1611736759 25094 2927 399 0 0 0 0 0 0 0 0 0
1611738460 25094 2938 399 0 0 0 0 0 0 0 0 0
1611742744 48873 2943 399 0 0 0 0 0 0 0 0 0
1611797874 48966 2943 399 0 0 0 0 0 0 0 0 0
1611810986 48966 3016 399 0 0 0 0 0 0 0 0 0
1611817797 48966 3036 399 0 0 0 0 0 0 0 0 0
1611828986 48966 3036 473 0 0 0 0 0 0 0 0 0
1611843072 48966 3036 528 0 0 0 0 0 0 0 0 0
1611845025 48966 3036 528 0 0 0 0 0 0 0 0 0
1611845981 48966 3036 530 0 0 0 0 0 0 0 0 0
1611846157 48966 3036 530 0 0 0 0 0 0 0 0 0
1611883222 48966 3047 530 0 0 0 0 0 0 0 0 0
1611883229 48966 3058 530 0 0 0 0 0 0 0 0 0
1611886895 48966 3058 530 0 0 0 0 0 0 0 0 0
1611916671 48966 3073 530 0 0 0 0 0 0 0 0 0
1611926349 48995 3073 530 0 0 0 0 0 0 0 0 0
1611927608 48995 3073 530 0 0 0 0 0 0 0 0 0
1612152283 48995 3073 558 0 0 0 0 0 0 0 0 0
1612169557 48995 3073 626 0 0 0 0 0 0 0 0 0
1612170285 48995 3073 626 0 0 0 0 0 0 0 0 0
1612255356 48996 3073 626 0 0 0 0 0 0 0 0 0
1612255520 48996 3073 626 0 0 0 0 0 0 0 0 0
1612257115 48996 3086 626 0 0 0 0 0 0 0 0 0
1612259505 48996 3093 626 0 0 0 0 0 0 0 0 0
1612321272 48998 3093 626 0 0 0 0 0 0 0 0 0
1612341073 48998 3180 626 0 0 0 0 0 0 0 0 0
1612350408 48998 3188 626 0 0 0 0 0 0 0 0 0
1612355308 48998 3188 626 0 0 0 0 0 0 7 0 0
1612410396 48998 3428 626 0 0 0 0 0 0 7 0 0
1612413651 48998 3428 626 0 0 0 0 0 0 7 0 0
1612414499 48998 3466 626 0 0 0 0 0 0 7 0 0
1612418898 48998 3466 626 0 0 0 0 0 0 7 0 0
1612430881 48998 3466 626 0 0 12 0 0 0 7 0 0
1612441923 48998 3466 751 0 0 12 0 0 0 7 0 0
1612441960 48998 3466 913 0 0 12 0 0 0 7 0 0
1612442796 48998 3466 1019 0 0 12 0 0 0 7 0 0
1612444087 48998 3466 1019 0 0 12 0 0 0 7 0 0
1612489178 48998 3466 1019 0 0 12 0 0 0 366 0 0
1612491679 48998 3466 1019 0 0 12 0 0 0 395 0 0
1612509967 49001 3466 1019 0 0 12 0 0 0 395 0 0
1612510580 49044 3466 1019 0 0 12 0 0 0 395 0 0
1612511086 49044 3471 1019 0 0 12 0 0 0 395 0 0
1612517063 49044 3477 1019 0 0 12 0 0 0 395 0 0
1612521226 49366 3478 1019 0 0 12 0 0 0 395 0 0
1612524367 49377 3478 1019 0 0 12 0 0 0 395 0 0
1612525190 49377 3478 1019 0 0 12 0 0 0 395 0 0
1612527282 49509 3478 1019 0 0 12 0 0 0 395 0 0
1612527859 49617 3478 1019 0 0 12 0 0 0 395 0 0
1612528746 49618 3478 1019 0 0 12 0 0 0 395 0 0
1612532708 49620 3478 1019 0 0 12 0 0 0 395 0 0
1612586492 49815 3478 1019 0 0 12 0 0 0 395 0 0
1612666841 49992 3478 1019 0 0 12 0 0 0 395 0 0
1612681892 50015 3478 1019 0 0 12 0 0 0 395 0 0
1612705717 50284 3478 1019 0 0 12 0 0 0 395 0 0
1612748622 50288 3478 1019 0 0 12 0 0 0 395 0 0
1612756655 50312 3478 1019 0 0 12 0 0 0 395 0 0
1613820763 50312 3496 1019 0 0 12 0 0 0 395 0 0
1613821478 50312 3496 1019 0 0 12 0 0 0 395 0 0
1613975625 50312 3505 1019 0 0 12 0 0 0 395 0 0
1613977355 50312 3505 1019 0 0 12 0 0 0 395 0 0
1614039784 50312 3510 1019 0 0 12 0 0 0 395 0 0
1614074306 50374 3510 1019 0 0 12 0 0 0 395 0 0
1614076618 50375 3510 1019 0 0 12 0 0 0 395 0 0
1614092971 50377 3510 1019 0 0 12 0 0 0 395 0 0
1614093046 50383 3510 1019 0 0 12 0 0 0 395 0 0
1614135364 50383 3531 1019 0 0 12 0 0 0 395 0 0
1614135471 50383 3827 1019 0 0 12 0 0 0 395 0 0
1614151332 50383 3828 1019 0 0 12 0 0 0 395 0 0
1614158486 50383 3831 1019 0 0 12 0 0 0 395 0 0
1614159857 50383 3831 1019 0 0 12 0 0 0 395 0 0
1614231804 50383 4350 1019 0 0 12 0 0 0 395 0 0
1614231815 50383 6035 1019 0 0 12 0 0 0 395 0 0
1614235784 50383 6035 1019 0 0 12 0 0 0 395 0 0
1614301603 50386 6035 1019 0 0 12 0 0 0 395 0 0
1614301643 50392 6035 1019 0 0 12 0 0 0 395 0 0
1614301701 51355 6035 1019 0 0 12 0 0 0 395 0 0
1614304308 51360 6035 1019 0 0 12 0 0 0 395 0 0
1614304378 51360 6035 1019 0 0 12 0 0 0 395 0 0
1614335566 52286 6035 1019 0 0 12 0 0 0 395 0 0
1614344512 52294 6035 1019 0 0 12 0 0 0 395 0 0
1614387859 52314 6035 1019 0 0 12 0 0 0 395 0 0
1614388201 52320 6035 1019 0 0 12 0 0 0 395 0 0
1614390153 52324 6035 1019 0 0 12 0 0 0 395 0 0
1614396439 52329 6035 1019 0 0 12 0 0 0 395 0 0
1614409395 52347 6035 1019 0 0 12 0 0 0 395 0 0
1614435934 52349 6035 1019 0 0 12 0 0 0 395 0 0
1614439207 52382 6035 1019 0 0 12 0 0 0 395 0 0
1614487127 52389 6035 1019 0 0 12 0 0 0 395 0 0
1614559233 52389 6036 1019 0 0 12 0 0 0 395 0 0
1614650778 52389 6036 1068 0 0 12 0 0 0 395 0 0
1614672968 52389 6041 1068 0 0 12 0 0 0 395 0 0
1614672995 52389 6224 1068 0 0 12 0 0 0 395 0 0
1614756076 52389 6234 1068 0 0 12 0 0 0 395 0 0
1614768980 52396 6234 1068 0 0 12 0 0 0 395 0 0
1614768999 52400 6234 1068 0 0 12 0 0 0 395 0 0
1614769084 52400 6234 1068 0 0 12 0 0 0 395 0 0
1614769137 52401 6234 1068 0 0 12 0 0 0 395 0 0
1614769158 52423 6234 1068 0 0 12 0 0 0 395 0 0
1614769175 53289 6234 1068 0 0 12 0 0 0 395 0 0
1614771103 53308 6234 1068 0 0 12 0 0 0 395 0 0
1614772451 53313 6234 1068 0 0 12 0 0 0 395 0 0
1614772468 53331 6234 1068 0 0 12 0 0 0 395 0 0
1614773868 53359 6234 1068 0 0 12 0 0 0 395 0 0
1614776280 53367 6234 1068 0 0 12 0 0 0 395 0 0
1614781959 53557 6234 1068 0 0 12 0 0 0 395 0 0
1614781979 53768 6234 1068 0 0 12 0 0 0 395 0 0
1614822894 53908 6234 1068 0 0 12 0 0 0 395 0 0
1614822903 53914 6234 1068 0 0 12 0 0 0 395 0 0
1614831667 54114 6234 1068 0 0 12 0 0 0 395 0 0
1614840770 54114 6235 1068 0 0 12 0 0 0 395 0 0
1614840799 54114 6239 1068 0 0 12 0 0 0 395 0 0
1614840818 54114 6261 1068 0 0 12 0 0 0 395 0 0
1614849933 54124 6261 1068 0 0 12 0 0 0 395 0 0
1614850031 54152 6261 1068 0 0 12 0 0 0 395 0 0
1614850073 54239 6261 1068 0 0 12 0 0 0 395 0 0
1614850336 54242 6261 1068 0 0 12 0 0 0 395 0 0
1614851697 54242 6531 1068 0 0 12 0 0 0 395 0 0
1614853245 54242 6547 1068 0 0 12 0 0 0 395 0 0
1614853570 54242 6556 1068 0 0 12 0 0 0 395 0 0
1614855261 54247 6556 1068 0 0 12 0 0 0 395 0 0
1614859192 54463 6556 1068 0 0 12 0 0 0 395 0 0
1614860767 54465 6556 1068 0 0 12 0 0 0 395 0 0
1614906931 54469 6556 1068 0 0 12 0 0 0 395 0 0
1614913333 54469 6564 1068 0 0 12 0 0 0 395 0 0
1614926944 54469 6564 1080 0 0 12 0 0 0 395 0 0
1614937301 54469 6564 1080 0 0 12 0 13 0 395 0 0
1614937802 54504 6564 1080 0 0 12 0 13 0 395 0 0
1614946226 54504 6564 1083 0 0 12 0 13 0 395 0 0
1615040208 54504 6564 1083 0 0 12 0 31 0 395 0 0
1615180579 54516 6564 1083 0 0 12 0 31 0 395 0 0
1615180598 54534 6564 1083 0 0 12 0 31 0 395 0 0
1615180613 54553 6564 1083 0 0 12 0 31 0 395 0 0
1615197282 54576 6564 1083 0 0 12 0 31 0 395 0 0
1615198248 54577 6564 1083 0 0 12 0 31 0 395 0 0
1615201032 54585 6564 1083 0 0 12 0 31 0 395 0 0
1615209164 54585 6564 1083 0 0 12 0 31 0 395 0 0
1615256631 54586 6564 1083 0 0 12 0 31 0 395 0 0
1615261633 54590 6564 1083 0 0 12 0 31 0 395 0 0
1615261644 54593 6564 1083 0 0 12 0 31 0 395 0 0
1615343995 54635 6593 1083 0 0 12 0 31 0 395 0 0
1615377192 54635 6594 1083 0 0 12 0 31 0 395 0 0
1615379186 54635 6594 1083 0 0 12 0 31 0 395 0 0
1615524372 54635 6678 1138 0 0 12 0 31 0 395 0 0
1615530588 54635 6679 1138 0 0 12 0 31 0 395 0 0
1615541686 55410 6679 1138 0 0 12 1 31 0 395 0 0
1615557282 56075 6679 1138 0 0 12 1 31 0 395 0 0
1615563706 56103 6679 1138 0 0 12 1 31 0 395 0 0
1615564229 56476 6679 1138 0 0 12 1 31 0 395 0 0
1615564484 56477 6679 1138 0 0 12 1 31 0 395 0 0
1615566090 56479 6679 1138 0 0 12 1 31 0 395 0 0
1615736825 56480 6679 1138 0 0 12 1 31 0 395 0 0
1615787517 56610 6679 1138 0 0 12 1 31 0 395 0 0
1615790738 56626 6679 1138 0 0 12 1 31 0 395 0 0
1615793764 56626 6680 1138 0 0 12 1 31 0 395 0 0
1615803838 56641 6680 1138 0 0 12 1 31 0 395 0 0
1615814998 56644 6680 1138 0 0 12 1 31 0 395 0 0
1615815121 56687 6680 1138 0 0 12 1 31 0 395 0 0
1615819296 56762 6680 1138 0 0 12 1 31 0 395 0 0
1615819310 56824 6680 1138 0 0 12 1 31 0 395 0 0
1615874795 56825 6680 1138 0 0 12 1 31 0 395 0 0
1615875070 56825 6680 1138 0 0 12 1 31 0 395 0 0
1615880988 56825 6684 1138 0 0 12 1 31 0 395 0 0
1615968919 56825 6684 1138 0 0 12 1 31 0 395 0 0
1615988333 56913 6684 1138 0 0 12 1 31 0 395 0 0
1616030524 56913 6693 1138 0 0 12 1 31 0 395 0 0
1616030537 56913 6694 1138 0 0 12 1 31 0 395 0 0
1616030547 56913 6695 1138 0 0 12 1 31 0 395 0 0
1616030585 56913 6747 1138 0 0 12 1 31 0 395 0 0
1616035957 56913 6829 1138 0 0 12 1 31 0 395 0 0
1616035976 56913 6864 1138 0 0 12 1 31 0 395 0 0
1616035985 56913 6865 1138 0 0 12 1 31 0 395 0 0
1616035995 56913 6869 1138 0 0 12 1 31 0 395 0 0
1616036827 56913 6871 1138 0 0 12 1 31 0 395 0 0
1616045822 57123 6871 1138 0 0 12 1 31 0 395 0 0
1616058673 57124 6871 1138 0 0 12 1 31 0 395 0 0
1616064242 57125 6871 1138 0 0 12 1 31 0 395 0 0
1616126392 57131 6871 1138 0 0 12 1 31 0 395 0 0
1616154671 57131 6871 1138 4 0 12 1 31 0 395 0 0
1616155814 57135 6871 1138 4 0 12 1 31 0 395 0 0
1616376234 57136 6871 1138 4 0 12 1 31 0 395 0 0
1616382109 57136 6871 1138 4 0 12 1 31 0 395 0 0
1616397230 57263 6871 1138 4 0 12 1 31 0 395 0 0
1616398983 57263 6889 1138 4 0 12 1 31 0 395 0 0
1616420462 57268 6889 1138 4 0 12 1 31 0 395 0 0
1616420492 57273 6889 1138 4 0 12 1 31 0 395 0 0
1616420540 57326 6889 1138 4 0 12 1 31 0 395 0 0
1616420555 58018 6889 1138 4 0 12 1 31 0 395 0 0
1616453927 58063 6889 1138 4 0 12 1 31 0 395 0 0
1616601715 58063 6889 1142 4 0 12 1 31 0 395 0 0
1616743688 58063 6901 1142 4 0 12 1 31 0 395 0 0
1616743694 58063 6914 1142 4 0 12 1 31 0 395 0 0
1616748525 58114 6914 1142 4 0 12 1 31 0 395 0 0
1616985026 58168 6914 1142 4 0 12 1 31 0 395 0 0
1616989484 58194 6914 1142 4 0 12 1 31 0 395 0 0
1616989508 58310 6914 1142 4 0 12 1 31 0 395 0 0
1617111235 58310 6914 1142 214 0 12 1 31 0 395 0 0
1617164990 58310 6914 1142 217 0 12 1 31 0 395 0 0
1617171767 58386 6914 1142 221 0 12 1 31 0 395 0 0
1617181795 58387 6914 1142 221 0 12 1 31 0 395 0 0
1617182375 58387 6914 1142 221 0 12 1 31 0 395 0 0
1617183691 58387 6914 1142 315 0 12 1 31 0 395 0 0
1617185215 58387 6914 1142 321 0 12 1 31 0 395 0 0
1617204709 58424 6914 1142 321 0 12 1 31 0 395 0 0
1617260626 58424 6917 1142 321 0 12 1 31 0 395 0 0
1617260646 58424 7112 1142 506 0 12 1 31 0 395 0 0
1617261282 58424 7112 1142 525 0 12 1 31 0 395 0 0
1617262477 58443 7112 1142 525 0 12 1 31 0 395 0 0
1617359426 58448 7112 1142 525 0 12 1 31 0 395 0 0
1617359451 58468 7112 1142 525 0 12 1 31 0 395 0 0
1617359476 58495 7112 1142 525 0 12 1 31 0 395 0 0
1617677053 58498 7112 1142 525 0 12 1 31 0 395 0 0
1617677415 58498 7112 1142 525 0 12 1 31 0 395 0 0
1617707102 58498 7112 1142 571 0 12 1 31 0 395 0 0
1617776196 58498 7112 1142 577 0 12 1 31 0 395 0 0
1617776203 58498 7112 1142 585 0 12 1 31 0 395 0 0
1617860289 58504 7112 1142 585 0 12 1 31 0 395 0 0
1617897261 58504 7112 1232 585 0 12 1 31 0 395 0 0
1617899104 58504 7112 1345 585 0 12 1 31 0 395 0 0
1617899286 58504 7112 1346 585 0 12 1 31 0 395 0 0
1617929851 58504 7112 1348 585 0 12 1 31 0 395 0 0
1617930700 58504 7112 1349 585 0 12 1 31 0 395 0 0
1617930837 58504 7287 1353 585 0 12 1 31 0 395 0 0
1617935867 58515 7287 1353 585 0 12 7 31 0 395 0 0
1618396384 58515 7287 1353 585 0 12 7 31 0 395 0 0
1618482806 58515 7294 1353 585 0 12 7 31 0 395 0 0
1618554779 58515 7294 1353 599 0 12 7 31 0 395 0 0
1618817146 59115 7294 1353 599 0 12 7 31 0 395 0 0
1618824234 59351 7294 1353 599 0 12 7 31 0 395 0 0
1618825304 59354 7294 1353 599 0 12 7 31 0 395 0 0
1618825454 59355 7294 1353 599 0 12 7 31 0 395 0 0
1618826768 59364 7294 1353 599 0 12 7 31 0 395 0 0
1618835333 59364 7343 1353 599 0 12 7 31 0 395 0 0
1618900211 59364 7343 1353 602 0 12 7 31 0 395 0 0
1618933325 84940 7343 1353 602 0 12 7 31 0 395 0 0
1618990714 84940 7343 1353 602 0 12 18 31 0 395 0 0
1618994790 85222 7343 1353 602 0 12 18 31 0 395 0 0
1618998036 85231 7343 1353 602 0 12 18 31 0 395 0 0
1619001574 85264 7343 1353 602 0 12 18 31 0 395 0 0
1619065943 85264 7343 1353 602 0 12 29 31 0 395 0 0
1619079713 85264 7343 1353 602 0 12 29 31 0 395 0 0
1619090539 85658 7343 1353 602 0 12 29 31 0 395 0 0
1619162221 85670 7343 1353 602 0 12 29 31 0 395 0 0
1619167377 85715 7343 1353 602 0 12 29 31 0 395 0 0
1619332903 85732 7343 1353 602 0 12 29 31 0 395 0 0
1619362871 85735 7343 1353 602 0 12 29 31 0 395 0 0
1619362898 86130 7343 1353 602 0 12 29 31 0 395 0 0
1619407962 86186 7343 1353 602 0 12 29 31 0 395 0 0
1619419353 86186 7343 1353 602 0 12 48 31 0 395 0 0
1619419360 86186 7343 1353 602 0 12 56 31 0 395 0 0
1619419388 86186 7343 1353 602 0 12 66 31 0 395 0 0
1619419434 86186 7343 1353 602 0 12 465 31 0 395 0 0
1619420568 86186 7343 1353 602 0 12 469 31 0 395 0 0
1619421757 86186 7343 1353 602 0 12 470 31 0 395 0 0
1619425733 86186 7343 1353 602 0 12 470 31 0 395 0 0
1619425739 86186 7343 1353 602 0 12 471 31 0 395 0 0
1619448052 86206 7343 1353 602 0 12 471 31 0 395 0 0
1619448070 86208 7343 1353 602 0 12 471 31 0 395 0 0
1619448093 86214 7343 1353 602 0 12 471 31 0 395 0 0
1619448109 86215 7343 1353 602 0 12 471 31 0 395 0 0
1619448148 86646 7343 1353 602 0 12 471 31 0 395 0 0
1619488452 86646 7343 1353 602 0 12 472 31 0 395 0 0
1619492077 86687 7343 1353 602 0 12 472 126 0 395 0 0
1619498770 86706 7343 1353 602 0 12 472 126 0 395 0 0
1619499718 86718 7343 1353 602 0 12 472 126 0 395 0 0
1619503020 86769 7343 1353 602 0 12 472 126 0 395 0 0
1619504107 86858 7343 1353 602 0 12 472 126 0 395 0 0
1619504733 86869 7343 1353 602 0 12 472 126 0 395 0 0
1619512107 86889 7343 1353 1377 0 12 472 126 0 395 0 0
1619575585 87151 7343 1353 1377 0 12 472 127 0 395 0 0
1619587528 87156 7343 1353 1377 0 12 472 127 0 395 0 0
1619597485 87156 7343 1353 1389 0 12 472 127 0 395 0 0
1619680957 87156 7377 1353 1389 0 12 472 127 0 395 0 0
1619680987 87156 7426 1353 1389 0 12 472 127 0 395 0 0
1619681411 87157 7426 1353 1389 0 12 472 127 0 395 0 0
1619746512 87158 7426 1353 1389 0 12 472 127 0 395 0 0
1619765168 87158 7426 1353 1867 0 12 472 127 0 395 0 0
1619769624 87158 7435 1353 1867 0 12 472 127 0 395 0 0
1619770585 87158 7435 1353 1875 0 12 472 127 0 395 0 0
1619771074 87158 7444 1353 1875 0 12 472 127 0 395 0 0
1620291449 87158 7445 1353 1875 0 12 472 127 0 395 0 0
1620357615 87159 7460 1353 1875 0 12 472 127 0 395 0 0
1620439119 87177 7531 1353 1875 0 12 472 127 0 395 0 0
1620613125 87177 7531 1353 1875 0 12 472 127 0 395 0 0
1620613209 87177 7531 1353 1875 0 12 472 127 0 395 0 0
1620613496 87177 7531 1353 2607 0 12 472 127 0 395 0 0
1620704141 87177 7531 1353 2607 0 12 472 127 0 395 0 0
1620704176 87177 7531 1353 2607 0 12 472 127 0 395 0 0
1620704200 87177 7531 1353 2607 0 12 472 127 0 395 0 0
1620704303 87177 7531 1353 2607 0 12 472 127 0 395 0 0
1620704378 87177 7531 1353 2607 0 12 472 127 0 395 0 0
1620704851 87179 7531 1353 2607 0 12 472 127 0 395 0 0
1620718943 87179 7540 1353 2607 0 12 472 127 0 395 0 0
1620718956 87179 7614 1353 2607 0 12 472 127 0 395 0 0
1620740294 87179 7616 1353 2607 0 12 472 127 0 395 0 0
1620795411 87217 7616 1353 3321 0 12 472 127 0 395 0 0
1620804936 87217 7616 1353 3371 0 12 472 127 0 395 0 0
1620806061 87217 7627 1353 3377 0 12 472 127 0 395 0 0
1620809343 87433 7627 1353 3377 0 12 472 127 0 395 0 0
1620895271 88250 7627 1353 3377 0 12 472 127 0 395 0 0
1620897231 88250 7627 1353 3403 0 12 472 127 0 395 0 0
1620897329 88250 7627 1353 3437 0 12 472 127 0 395 0 0
1620898626 88272 7627 1353 3437 0 12 472 127 0 395 0 0
1620960803 88426 7627 1353 3437 0 12 472 127 0 395 0 0
1620970679 88451 7639 1353 3437 0 12 472 127 0 395 0 0
1620978810 88451 7643 1353 3440 0 12 472 127 0 395 0 0
1621220899 88451 7643 1353 3448 0 12 472 127 0 395 0 0
1621223874 88451 7643 1353 3455 0 12 472 127 0 395 0 0
1621252206 88451 7643 1365 3455 0 12 472 127 0 395 0 0
1621253327 89054 7643 1365 3455 0 12 472 127 0 395 0 0
1621262110 89054 7643 1368 3455 0 12 472 127 0 395 0 0
1621307907 89060 7643 1368 3455 0 12 472 127 0 395 0 0
1621310336 89074 7643 1368 3455 0 12 472 127 0 395 0 0
1621311107 89082 7643 1368 3455 0 12 472 127 0 395 0 0
1621312248 89124 7643 1368 3455 0 12 472 127 0 395 0 0
1621323826 89125 7643 1368 3455 0 12 472 127 0 395 0 0
1621389268 89129 7643 1368 3455 0 12 472 127 0 395 0 0
1621397961 89139 7643 1368 3455 0 12 472 127 0 395 0 0
1621398820 89151 7643 1368 3455 0 12 472 127 0 395 0 0
1621399011 89169 7643 1368 3455 0 12 472 127 0 395 0 0
1621412654 89170 7643 1368 3455 0 12 472 127 0 395 0 0
1621566782 89263 7643 1368 3455 0 12 472 127 0 395 0 0
1621579658 89264 7643 1368 3455 0 12 472 127 0 395 0 0
1621580168 89279 7643 1368 3455 0 12 472 127 0 395 0 0
1621590255 89296 7643 1368 4240 0 12 472 127 0 395 0 0
1621823039 89297 7643 1368 4240 0 12 472 127 0 395 0 0
1621824062 89297 8089 1368 4240 0 12 472 127 0 395 0 0
1621824523 89297 8091 1368 4240 0 12 472 127 0 395 0 0
1621825428 89299 8091 1368 4240 0 12 472 127 0 395 0 0
1621826553 89309 8091 1368 4240 0 12 472 127 0 395 0 0
1621827108 89309 8091 1368 4240 0 12 472 127 0 395 0 0
1621827977 89314 8091 1368 4240 0 12 472 127 0 395 0 0
1621904054 89314 8117 1368 4240 0 12 472 127 0 395 0 0
1621912431 89572 8135 1368 4240 0 12 472 127 0 395 0 0
1621996589 89592 8135 1368 4240 0 12 472 127 0 395 0 0
1622009073 89592 8330 1368 4240 0 12 472 127 0 395 0 0
1622036410 89592 8330 1368 4240 0 12 472 127 0 395 0 0
1622087593 89592 8370 1368 4240 0 12 472 127 0 395 0 0
1622087604 89592 8375 1368 4240 0 12 472 127 0 395 0 0
1622108037 90052 8375 1368 4240 0 12 472 127 0 395 0 0
1622109330 90056 8375 1368 4240 0 12 472 127 0 395 0 0
1622110989 90056 8375 1368 4822 0 12 472 127 0 395 0 0
1622114351 90103 8375 1368 4822 0 12 472 127 0 395 0 0
1622127223 90115 8375 1368 4822 0 12 472 127 0 395 0 0
1622165739 90115 8375 1368 4826 0 12 472 127 0 395 0 0
1622170405 90115 8381 1368 4826 0 12 472 127 0 395 0 0
1622176605 90413 8381 1368 4826 0 12 472 127 0 395 0 0
1622186537 90414 8381 1368 4826 0 12 472 127 0 395 0 0
1622187769 90421 8381 1368 4826 0 12 472 127 0 395 0 0
1622189108 90512 8381 1368 5053 0 12 472 127 0 395 0 0
1622197008 90516 8381 1368 5053 0 12 472 127 0 395 0 0
1622198632 90571 8381 1368 5053 0 12 472 127 0 395 0 0
